date,daily_qty,weekday,month,is_weekend,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_std_7
2023-09-08,496.22,Friday,9,0,459.16,529.14,492.08,488.1914285714285,495.1142857142857,48.42246256596552
2023-09-09,575.05,Saturday,9,1,496.22,532.57,591.04,483.48857142857145,495.40999999999997,45.27925147664942
2023-09-10,489.77,Sunday,9,1,575.05,543.54,529.4,489.5571428571428,494.26785714285717,54.79960362213224
2023-09-11,450.08,Monday,9,0,489.77,423.38,479.82,481.8757142857143,491.4371428571429,49.48205966379501
2023-09-12,436.7,Tuesday,9,0,450.08,489.46,515.59,485.69,489.3128571428571,45.052234128841455
2023-09-13,452.1,Wednesday,9,0,436.7,440.09,469.3,478.15285714285716,483.67785714285714,48.59075759657858
2023-09-14,452.65,Thursday,9,0,452.1,459.16,437.03,479.86857142857144,482.44928571428574,47.215348644471376
2023-09-15,452.08,Friday,9,0,452.65,496.22,529.14,478.93857142857144,483.565,47.752288401907855
2023-09-16,561.3299999999999,Saturday,9,1,452.08,575.05,532.57,472.6328571428571,478.0607142857143,48.00362337514516
2023-09-17,527.87,Sunday,9,1,561.3299999999999,489.77,543.54,470.67285714285714,480.11500000000007,43.160761390520506
2023-09-18,376.41,Monday,9,0,527.87,450.08,423.38,476.1157142857142,478.9957142857143,48.0911415464223
2023-09-19,449.09,Tuesday,9,0,376.41,436.7,489.46,465.59142857142854,475.6407142857143,61.052701667922065
2023-09-20,391.12,Wednesday,9,0,449.09,452.1,440.09,467.3614285714285,472.75714285714287,60.24982224830457
2023-09-21,502.94,Thursday,9,0,391.12,452.65,459.16,458.65000000000003,469.25928571428574,66.86911070641338
2023-09-22,542.53,Friday,9,0,502.94,452.08,496.22,465.83428571428567,472.38642857142855,68.79095649311768
2023-09-23,496.99,Saturday,9,1,542.53,561.3299999999999,575.05,478.7557142857143,475.6942857142857,74.06920544489478
2023-09-24,530.39,Sunday,9,1,496.99,527.87,489.77,469.5642857142857,470.11857142857144,65.62530402650603
2023-09-25,417.64,Monday,9,0,530.39,376.41,450.08,469.92428571428576,473.02,66.00427659304621
2023-09-26,446.67,Tuesday,9,0,417.64,449.09,436.7,475.8142857142857,470.70285714285717,57.569186450490676
2023-09-27,422.22,Wednesday,9,0,446.67,391.12,452.1,475.46857142857147,471.41499999999996,57.76335730910191
2023-09-28,431.88,Thursday,9,0,422.22,502.94,452.65,479.91142857142853,469.2807142857143,50.993771982001064
2023-09-29,529.27,Friday,9,0,431.88,542.53,452.08,469.76000000000005,467.7971428571429,52.690181248501304
2023-09-30,507.69,Saturday,9,1,529.27,496.99,561.3299999999999,467.86571428571426,473.31071428571425,49.79688773981105
2023-10-01,466.77,Sunday,10,1,507.69,530.39,527.87,469.3942857142857,469.4792857142857,50.98982606270275
2023-10-02,442.21,Monday,10,0,466.77,417.64,376.41,460.30571428571426,465.11499999999995,43.41268818258088
2023-10-03,433.26,Tuesday,10,0,442.21,446.67,449.09,463.8157142857143,469.815,40.267480616969365
2023-10-04,418.59,Wednesday,10,0,433.26,422.22,391.12,461.9,468.6842857142857,41.51868334456877
2023-10-05,432.51,Thursday,10,0,418.59,431.88,502.94,461.38142857142856,470.64642857142854,42.11527372524469
2023-10-06,455.58,Friday,10,0,432.51,529.27,542.53,461.47142857142853,465.61571428571426,42.042332011346446
2023-10-07,513.55,Saturday,10,1,455.58,507.69,496.99,450.9442857142857,459.40500000000003,29.630118605420964
2023-10-08,550.16,Sunday,10,1,513.55,466.77,530.39,451.78142857142853,460.5878571428571,31.522894552249905
2023-10-09,445.23,Monday,10,0,550.16,442.21,417.64,463.6942857142857,462.0,49.02793450579649
2023-10-10,440.17,Tuesday,10,0,445.23,433.26,446.67,464.12571428571425,463.9707142857143,48.82021878181897
2023-10-11,485.56,Wednesday,10,0,440.17,418.59,422.22,465.11285714285714,463.50642857142856,48.15745934407359
2023-10-12,561.78,Thursday,10,0,485.56,432.51,431.88,474.67999999999995,468.0307142857142,43.832718373378654
2023-10-13,514.0699999999999,Friday,10,0,561.78,455.58,529.27,493.1471428571429,477.30928571428564,49.91442133434803
2023-10-14,534.57,Saturday,10,1,514.0699999999999,513.55,507.69,501.50285714285707,476.22357142857146,47.41034827766507
2023-10-15,582.44,Sunday,10,1,534.57,550.16,466.77,504.5057142857143,478.1435714285714,48.94151096194392
2023-10-16,452.52,Monday,10,0,582.44,445.23,442.21,509.1171428571429,486.4057142857143,55.09417867442546
2023-10-17,489.46,Tuesday,10,0,452.52,440.17,433.26,510.15857142857146,487.14214285714286,53.737461616198225
2023-10-18,490.59,Wednesday,10,0,489.46,485.56,418.59,517.2,491.15642857142853,45.66042670263471
2023-10-19,457.24,Thursday,10,0,490.59,561.78,432.51,517.9185714285715,496.29928571428576,45.11584253473561
2023-10-20,494.36,Friday,10,0,457.24,514.0699999999999,455.58,502.9842857142857,498.0657142857143,45.47796054396104
2023-10-21,579.14,Saturday,10,1,494.36,534.57,513.55,500.16857142857145,500.8357142857143,45.2869681139327
2023-10-22,514.25,Sunday,10,1,579.14,582.44,550.16,506.5357142857143,505.5207142857143,53.34588639471728
2023-10-23,475.82,Monday,10,0,514.25,452.52,445.23,496.7942857142857,502.9557142857143,42.24626841790957
2023-10-24,570.25,Tuesday,10,0,475.82,489.46,440.17,500.1228571428572,505.14071428571424,38.96715656134233
2023-10-25,492.46,Wednesday,10,0,570.25,490.59,485.56,511.66428571428565,514.4321428571428,46.51580980596552
2023-10-26,461.89,Thursday,10,0,492.46,457.24,561.78,511.9314285714285,514.925,46.37977807499417
2023-10-27,509.4299999999999,Friday,10,0,461.89,494.36,514.0699999999999,512.5957142857143,507.79,45.49066968699654
2023-10-28,477.88,Saturday,10,1,509.4299999999999,579.14,534.57,514.7485714285714,507.45857142857136,44.835705796671874
2023-10-29,539.15,Sunday,10,1,477.88,514.25,582.44,500.2828571428571,503.40928571428566,36.07787951745729
2023-10-30,423.91,Monday,10,0,539.15,475.82,452.52,503.84,500.3171428571428,38.808678582674176
2023-10-31,453.23,Tuesday,10,0,423.91,570.25,489.46,496.4242857142857,498.2735714285714,48.7432319599832
2023-11-01,441.63,Wednesday,11,0,453.23,492.46,490.59,479.7071428571429,495.68571428571425,38.11099172779585
2023-11-02,464.7,Thursday,11,0,441.63,461.89,457.24,472.44571428571425,492.1885714285714,40.06831909673795
2023-11-03,503.48,Friday,11,0,464.7,509.4299999999999,494.36,472.84714285714284,492.72142857142853,39.95886664821019
2023-11-04,527.3199999999999,Saturday,11,1,503.48,477.88,579.14,471.9971428571429,493.3728571428572,39.10514702452152
2023-11-05,502.51,Sunday,11,1,527.3199999999999,539.15,514.25,479.06,489.6714285714285,44.44490596982515
2023-11-06,405.55,Monday,11,0,502.51,423.91,475.82,473.8257142857143,488.8328571428571,37.85808625958289
2023-11-07,522.55,Tuesday,11,0,405.55,453.23,570.25,471.2028571428571,483.81357142857144,42.271438629521974
2023-11-08,473.31,Wednesday,11,0,522.55,441.63,492.46,481.10571428571427,480.4064285714286,45.36571130165049
2023-11-09,493.28,Thursday,11,0,473.31,464.7,461.89,485.63142857142856,479.0385714285714,42.244039196305486
2023-11-10,445.69,Friday,11,0,493.28,503.48,509.4299999999999,489.7142857142857,481.2807142857142,41.253365461556186
2023-11-11,507.01,Saturday,11,1,445.69,527.3199999999999,477.88,481.4585714285714,476.7278571428572,43.74659241151229
2023-11-12,606.41,Sunday,11,1,507.01,502.51,539.15,478.5571428571429,478.8085714285714,40.77021572761325
2023-11-13,474.30999999999995,Monday,11,0,606.41,405.55,423.91,493.4,483.61285714285714,63.51338940202527
2023-11-14,596.86,Tuesday,11,0,474.30999999999995,522.55,453.23,503.22285714285715,487.2128571428571,51.92155901430711
2023-11-15,465.92,Wednesday,11,0,596.86,473.31,441.63,513.8385714285714,497.4721428571429,62.955820601585806
2023-11-16,453.82,Thursday,11,0,465.92,493.28,464.7,512.7828571428571,499.20714285714286,63.80495636816048
2023-11-17,486.68,Friday,11,0,453.82,445.69,503.48,507.14571428571423,498.43,67.45399688111956
2023-11-18,582.51,Saturday,11,1,486.68,507.01,527.3199999999999,513.0014285714286,497.22999999999996,62.85202872052517
2023-11-19,535.31,Sunday,11,1,582.51,606.41,502.51,523.7871428571428,501.17214285714283,67.92580258740333
2023-11-20,463.11,Monday,11,0,535.31,474.30999999999995,405.55,513.63,503.515,58.11992601509407
2023-11-21,564.74,Tuesday,11,0,463.11,596.86,522.55,512.03,507.62642857142856,59.52008456535215
2023-11-22,516.07,Wednesday,11,0,564.74,465.92,473.31,507.4414285714286,510.63999999999993,52.74257149228734
2023-11-23,578.56,Thursday,11,0,516.07,453.82,493.28,514.6057142857143,513.6942857142857,49.466836317255066
2023-11-24,480.9,Friday,11,0,578.56,486.68,445.69,532.4257142857143,519.7857142857143,46.285685640791186
2023-11-25,553.5699999999999,Saturday,11,1,480.9,582.51,507.01,531.6,522.3007142857143,47.278685119900636
2023-11-26,529.79,Sunday,11,1,553.5699999999999,535.31,606.41,527.4657142857143,525.6264285714286,43.17184841118263
2023-11-27,459.26,Monday,11,0,529.79,463.11,474.30999999999995,526.6771428571428,520.1535714285714,43.05494075956393
2023-11-28,471.42,Tuesday,11,0,459.26,564.74,596.86,526.1271428571429,519.0785714285714,44.016170405237325
2023-11-29,426.03,Wednesday,11,0,471.42,516.07,465.92,512.7957142857142,510.11857142857144,44.501628006603234
2023-11-30,480.61,Thursday,11,0,426.03,578.56,453.82,499.9328571428572,507.26928571428573,55.13886400543169
2023-12-01,543.67,Friday,12,0,480.61,480.9,486.68,485.94,509.18285714285713,42.93854290339391
2023-12-02,643.5799999999999,Saturday,12,1,543.67,553.5699999999999,582.51,494.90714285714284,513.2535714285715,47.97012011460341
2023-12-03,542.01,Sunday,12,1,643.5799999999999,529.79,535.31,507.76571428571424,517.6157142857143,72.23997297368044
2023-12-04,495.42,Monday,12,0,542.01,459.26,463.11,509.51142857142855,518.0942857142857,73.00451068908257
2023-12-05,478.63,Tuesday,12,0,495.42,471.42,564.74,514.6771428571428,520.4021428571428,70.07676926397359
2023-12-06,517.16,Wednesday,12,0,478.63,426.03,516.07,515.7071428571428,514.2514285714286,69.38457002203633
2023-12-07,531.36,Thursday,12,0,517.16,480.61,578.56,528.7257142857143,514.3292857142857,57.24079223104911
2023-12-08,542.64,Friday,12,0,531.36,543.67,480.9,535.9757142857143,510.9578571428571,53.20233355068321
2023-12-09,571.12,Saturday,12,1,542.64,643.5799999999999,553.5699999999999,535.8285714285714,515.3678571428571,53.17892578474206
2023-12-10,506.82,Sunday,12,1,571.12,542.01,529.79,525.4771428571429,516.6214285714285,31.23309927746881
2023-12-11,491.0,Monday,12,0,506.82,495.42,459.26,520.4499999999999,514.9807142857143,30.959348076685195
2023-12-12,473.91,Tuesday,12,0,491.0,478.63,471.42,519.8185714285714,517.2478571428571,31.593506942921003
2023-12-13,493.18999999999994,Wednesday,12,0,473.91,517.16,426.03,519.1442857142857,517.4257142857142,32.65173290814404
2023-12-14,512.7,Thursday,12,0,493.18999999999994,531.36,480.61,515.72,522.2228571428572,34.11847349066689
2023-12-15,529.75,Friday,12,0,512.7,542.64,543.67,513.0542857142857,524.515,33.414542670890484
2023-12-16,570.39,Saturday,12,1,529.75,571.12,643.5799999999999,511.2128571428571,523.5207142857142,31.82998152386392
2023-12-17,480.37,Sunday,12,1,570.39,506.82,542.01,511.1085714285714,518.2928571428572,31.60136781247042
2023-12-18,425.11,Monday,12,0,480.37,491.0,495.42,507.33000000000004,513.89,33.71054088362647
2023-12-19,431.21,Tuesday,12,0,425.11,473.91,478.63,497.9171428571429,508.86785714285713,45.992118424169384
2023-12-20,438.23,Wednesday,12,0,431.21,493.18999999999994,517.16,491.8171428571428,505.48071428571427,52.1291341172043
2023-12-21,537.99,Thursday,12,0,438.23,512.7,531.36,483.9657142857142,499.84285714285716,55.89105827623974
2023-12-22,565.29,Friday,12,0,537.99,529.75,542.64,487.5785714285715,500.3164285714286,58.799741334059625
2023-12-23,560.74,Saturday,12,1,565.29,570.39,571.12,492.6557142857143,501.9342857142857,64.32295154327143
2023-12-24,582.01,Sunday,12,1,560.74,480.37,506.82,491.27714285714285,501.1928571428571,62.45558440851764
2023-12-25,436.54,Monday,12,0,582.01,425.11,491.0,505.79714285714283,506.56357142857144,70.7600086476076
2023-12-26,467.66,Tuesday,12,0,436.54,431.21,473.91,507.43,502.67357142857145,68.68933226248926
2023-12-27,488.85,Wednesday,12,0,467.66,438.23,493.18999999999994,512.6371428571429,502.2271428571429,63.102707737540996
2023-12-28,501.92,Thursday,12,0,488.85,537.99,512.7,519.8685714285714,501.9171428571429,55.61034179256341
2023-12-29,474.97,Friday,12,0,501.92,565.29,529.75,514.7157142857143,501.1471428571429,55.32172896103388
2023-12-30,561.06,Saturday,12,1,474.97,560.74,570.39,501.81285714285724,497.2342857142857,51.99285134012331
2023-12-31,523.47,Sunday,12,1,561.06,582.01,480.37,501.85857142857145,496.5678571428571,52.05340316398489
2024-01-01,528.03,Monday,1,0,523.47,436.54,425.11,493.49571428571426,499.64642857142854,40.43633137709266
2024-01-02,502.73,Tuesday,1,0,528.03,467.66,431.21,506.5657142857143,506.9978571428572,33.0743369080129
2024-01-03,405.80999999999995,Wednesday,1,0,502.73,488.85,438.23,511.57571428571424,512.1064285714285,28.544783444698886
2024-01-04,551.86,Thursday,1,0,405.80999999999995,501.92,537.99,499.7128571428571,509.7907142857143,49.28431891054356
2024-01-05,566.64,Friday,1,0,551.86,474.97,565.29,506.84714285714284,510.78142857142853,53.12223536783987
2024-01-06,523.71,Saturday,1,1,566.64,561.06,560.74,519.9428571428571,510.8778571428571,55.21228840100911
2024-01-07,631.08,Sunday,1,1,523.71,523.47,582.01,514.6071428571429,508.23285714285714,52.30465840129534
2024-01-08,403.78,Monday,1,0,631.08,528.03,436.54,529.98,511.73785714285714,68.61458396968804
2024-01-09,529.5699999999999,Tuesday,1,0,403.78,502.73,467.66,512.2299999999999,509.3978571428571,83.6311014714821
2024-01-10,482.99,Wednesday,1,0,529.5699999999999,405.80999999999995,488.85,516.0642857142858,513.8199999999999,83.73816351324787
2024-01-11,610.95,Thursday,1,0,482.99,551.86,501.92,527.09,513.4014285714286,70.89830322370226
2024-01-12,545.83,Friday,1,0,610.95,566.64,474.97,535.5314285714286,521.1892857142857,77.5452116356587
2024-01-13,625.13,Saturday,1,1,545.83,523.71,561.06,532.5585714285714,526.2507142857143,76.54629458233597
2024-01-14,561.22,Sunday,1,1,625.13,631.08,523.47,547.0471428571428,530.8271428571428,83.84286149583397
2024-01-15,546.44,Monday,1,0,561.22,403.78,528.03,537.0671428571428,533.5235714285715,75.96040475455777
2024-01-16,527.26,Tuesday,1,0,546.44,529.5699999999999,502.73,557.4471428571429,534.8385714285714,48.364718102589535
2024-01-17,529.99,Wednesday,1,0,527.26,482.99,405.80999999999995,557.1171428571429,536.5907142857143,48.59396729166029
2024-01-18,514.8,Thursday,1,0,529.99,610.95,551.86,563.8314285714285,545.4607142857143,38.93096258274581
2024-01-19,505.6,Friday,1,0,514.8,545.83,566.64,550.0957142857143,542.8135714285714,36.41646004082276
2024-01-20,515.85,Saturday,1,1,505.6,625.13,523.71,544.3485714285714,538.4535714285714,40.18170414030637
2024-01-21,587.52,Sunday,1,1,515.85,561.22,631.08,528.7371428571429,537.8921428571429,19.441915812908523
2024-01-22,575.92,Monday,1,0,587.52,546.44,403.78,532.4942857142858,534.7807142857143,27.596509354834506
2024-01-23,479.12,Tuesday,1,0,575.92,527.26,529.5699999999999,536.7057142857143,547.0764285714286,31.980621141114156
2024-01-24,480.01,Wednesday,1,0,479.12,529.99,482.99,529.8285714285714,543.4728571428572,38.79945894320882
2024-01-25,539.8,Thursday,1,0,480.01,514.8,610.95,522.6885714285714,543.26,43.12268329180978
2024-01-26,533.01,Friday,1,0,539.8,505.6,545.83,526.26,538.1778571428571,43.39485491775905
2024-01-27,637.05,Saturday,1,1,533.01,515.85,625.13,530.1757142857143,537.2621428571429,42.4461968681702
2024-01-28,568.24,Sunday,1,1,637.05,587.52,561.22,547.49,538.1135714285714,57.63169440507604
2024-01-29,529.86,Monday,1,0,568.24,575.92,546.44,544.7357142857143,538.615,55.832386317484485
2024-01-30,533.19,Tuesday,1,0,529.86,479.12,527.26,538.1557142857143,537.4307142857143,54.23603441044966
2024-01-31,517.95,Wednesday,1,0,533.19,480.01,529.99,545.88,537.8542857142858,47.9080285547221
2024-02-01,497.94,Thursday,2,0,517.95,539.8,514.8,551.3,536.9942857142858,40.83843859241861
2024-02-02,551.35,Friday,2,0,497.94,533.01,505.6,545.32,535.79,45.59127328776929
2024-02-03,602.46,Saturday,2,1,551.35,637.05,515.85,547.9399999999999,539.0578571428571,45.29194041622348
2024-02-04,596.2,Sunday,2,1,602.46,568.24,587.52,542.9985714285715,545.2442857142858,34.5665384577693
2024-02-05,523.14,Monday,2,0,596.2,529.86,575.92,546.9928571428571,545.8642857142856,39.26545458554625
2024-02-06,531.8,Tuesday,2,0,523.14,533.19,479.12,546.0328571428572,542.0942857142858,39.83220711697499
2024-02-07,530.37,Wednesday,2,0,531.8,517.95,480.01,545.8342857142857,545.8571428571429,39.91029017565309
2024-02-08,489.91,Thursday,2,0,530.37,497.94,539.8,547.6085714285715,549.4542857142858,38.722434680932984
2024-02-09,529.21,Friday,2,0,489.91,551.35,533.01,546.4614285714285,545.8907142857144,40.51647460337319
2024-02-10,581.7,Saturday,2,1,529.21,602.46,637.05,543.2985714285714,545.6192857142858,40.93327148281429
2024-02-11,583.96,Sunday,2,1,581.7,596.2,568.24,540.3328571428572,541.6657142857142,36.4376708523324
2024-02-12,527.68,Monday,2,0,583.96,523.14,529.86,538.5842857142858,542.7885714285715,33.48385325155218
2024-02-13,536.81,Tuesday,2,0,527.68,531.8,533.19,539.2328571428571,542.6328571428572,33.17741084648175
2024-02-14,527.55,Wednesday,2,0,536.81,530.37,517.95,539.9485714285714,542.8914285714285,33.044113660667364
2024-02-15,524.35,Thursday,2,0,527.55,489.91,497.94,539.5457142857143,543.5771428571428,33.19718906631731
2024-02-16,534.78,Friday,2,0,524.35,529.21,551.35,544.4657142857143,545.4635714285715,26.489246155842704
2024-02-17,553.52,Saturday,2,1,534.78,581.7,602.46,545.2614285714286,544.28,26.034352580499895
2024-02-18,608.68,Sunday,2,1,553.52,583.96,596.2,541.2357142857143,540.7842857142857,21.18849912660533
2024-02-19,526.36,Monday,2,0,608.68,527.68,523.14,544.7671428571427,541.6757142857143,29.80432055608024
2024-02-20,528.34,Tuesday,2,0,526.36,536.81,531.8,544.5785714285714,541.9057142857143,29.93434116449606
2024-02-21,534.25,Wednesday,2,0,528.34,527.55,530.37,543.3685714285714,541.6585714285713,30.46714209798989
2024-02-22,480.34,Thursday,2,0,534.25,524.35,489.91,544.3257142857143,541.9357142857142,29.98885562846344
2024-02-23,534.05,Friday,2,0,480.34,534.78,529.21,538.0385714285715,541.2521428571429,38.3284795891919
2024-02-24,556.55,Saturday,2,1,534.05,553.52,581.7,537.9342857142857,541.5978571428572,38.33981475226697
2024-02-25,553.42,Sunday,2,1,556.55,608.68,583.96,538.3671428571428,539.8014285714286,38.561567963577104
2024-02-26,485.75,Monday,2,0,553.42,526.36,527.68,530.4728571428572,537.62,25.06132326533388
2024-02-27,527.24,Tuesday,2,0,485.75,528.34,536.81,524.6714285714286,534.625,30.320625229136482
2024-02-28,491.26,Wednesday,2,0,527.24,534.25,527.55,524.5142857142857,533.9414285714286,30.30128757283198
2024-02-29,488.23,Thursday,2,0,491.26,480.34,524.35,518.3728571428571,531.3492857142858,32.29048245447692
2024-03-01,545.0699999999999,Friday,3,0,488.23,534.05,534.78,519.5,528.7692857142857,30.847074415575072
2024-03-02,571.1,Saturday,3,1,545.0699999999999,556.55,553.52,521.0742857142857,529.5042857142856,31.974014896028567
2024-03-03,595.02,Sunday,3,1,571.1,553.42,608.68,523.1528571428572,530.76,34.99482900576726
2024-03-04,515.85,Monday,3,0,595.02,485.75,526.36,529.0957142857143,529.7842857142857,43.492129118245465
2024-03-05,531.0,Tuesday,3,0,515.85,527.24,528.34,533.3957142857142,529.0335714285713,39.82578681254321
2024-03-06,516.21,Wednesday,3,0,531.0,491.26,534.25,533.9328571428571,529.2235714285714,39.75421726655219
2024-03-07,569.19,Thursday,3,0,516.21,488.23,480.34,537.4971428571429,527.9350000000001,36.25507951275573
2024-03-08,484.86,Friday,3,0,569.19,545.0699999999999,534.05,549.0628571428572,534.2814285714286,30.35185426202034
2024-03-09,590.51,Saturday,3,1,484.86,571.1,556.55,540.4614285714285,530.7678571428571,38.97773357040875
2024-03-10,535.43,Sunday,3,1,590.51,595.02,553.42,543.2342857142858,533.1935714285714,42.08701021183955
2024-03-11,542.3299999999999,Monday,3,0,535.43,515.85,485.75,534.7214285714286,531.9085714285713,35.354782999651256
2024-03-12,533.2,Tuesday,3,0,542.3299999999999,531.0,527.24,538.5042857142857,535.9499999999999,34.40289128215071
2024-03-13,524.09,Wednesday,3,0,533.2,516.21,491.26,538.8185714285714,536.3757142857143,34.33288823104994
2024-03-14,597.86,Thursday,3,0,524.09,569.19,488.23,539.9442857142857,538.7207142857143,33.58917477260816
2024-03-15,550.13,Friday,3,0,597.86,484.86,545.0699999999999,544.0400000000001,546.5514285714286,39.05314754707221
2024-03-16,615.26,Saturday,3,1,550.13,590.51,571.1,553.3642857142858,546.9128571428572,29.089257958419946
2024-03-17,630.77,Sunday,3,1,615.26,535.43,595.02,556.9,550.0671428571429,35.2157067229961
2024-03-18,512.06,Monday,3,0,630.77,542.3299999999999,515.85,570.52,552.6207142857143,43.08549872056824
2024-03-19,452.49,Tuesday,3,0,512.06,533.2,531.0,566.1957142857143,552.35,47.662285179914655
2024-03-20,527.64,Wednesday,3,0,452.49,524.09,516.21,554.6657142857142,546.7421428571429,63.95290789769845
2024-03-21,506.39,Thursday,3,0,527.64,597.86,569.19,555.1728571428572,547.5585714285714,63.68354201683192
2024-03-22,596.27,Friday,3,0,506.39,550.13,484.86,542.1057142857143,543.0728571428571,62.84356844767932
2024-03-23,598.14,Saturday,3,1,596.27,615.26,590.51,548.6971428571428,551.0307142857143,66.1578122658964
2024-03-24,496.86,Sunday,3,1,598.14,630.77,535.43,546.2514285714285,551.5757142857143,63.55214169708035
2024-03-25,515.0699999999999,Monday,3,0,496.86,512.06,542.3299999999999,527.1214285714285,548.8207142857143,53.17843279268162
2024-03-26,519.95,Tuesday,3,0,515.0699999999999,452.49,533.2,527.5514285714286,546.8735714285715,53.04835889028447
2024-03-27,478.65,Wednesday,3,0,519.95,527.64,524.09,537.1885714285714,545.9271428571428,42.14698938578847
2024-03-28,531.83,Thursday,3,0,478.65,506.39,597.86,530.1899999999999,542.6814285714285,47.69860480139902
2024-03-29,585.26,Friday,3,0,531.83,596.27,550.13,533.8242857142857,537.965,46.53803958668089
2024-03-30,625.62,Saturday,3,1,585.26,598.14,615.26,532.2514285714286,540.4742857142857,44.20328623853391
2024-03-31,598.48,Sunday,3,1,625.62,496.86,630.77,536.1771428571429,541.2142857142857,51.627012862869634
2024-04-01,528.98,Monday,4,0,598.48,515.0699999999999,512.06,550.6942857142857,538.9078571428571,52.99790400168188
2024-04-02,506.54,Tuesday,4,0,528.98,519.95,452.49,552.6814285714286,540.1164285714285,51.68405022460127
2024-04-03,609.41,Wednesday,4,0,506.54,478.65,527.64,550.7657142857144,543.9771428571428,53.3220429269624
2024-04-04,496.34,Thursday,4,0,609.41,531.83,506.39,569.4457142857143,549.8178571428572,46.287724743227834
2024-04-05,559.9200000000001,Friday,4,0,496.34,585.26,596.27,564.3757142857143,549.1,52.60685945677452
2024-04-06,619.44,Saturday,4,1,559.9200000000001,625.62,598.14,560.7557142857142,546.5035714285714,51.79584792147752
2024-04-07,540.85,Sunday,4,1,619.44,598.48,496.86,559.8728571428571,548.025,50.543500971700176
2024-04-08,518.4300000000001,Monday,4,0,540.85,528.98,515.0699999999999,551.64,551.1671428571428,47.827417171883724
2024-04-09,497.34,Tuesday,4,0,518.4300000000001,506.54,519.95,550.1328571428571,551.4071428571428,48.81649165131515
2024-04-10,610.5799999999999,Wednesday,4,0,497.34,609.41,478.65,548.8185714285714,549.7921428571428,50.28743429147199
2024-04-11,520.7,Thursday,4,0,610.5799999999999,496.34,531.83,548.9857142857143,559.2157142857143,50.52377917282937
2024-04-12,554.39,Friday,4,0,520.7,559.9200000000001,585.26,552.4657142857143,558.4207142857143,47.01001873967746
2024-04-13,551.49,Saturday,4,1,554.39,619.44,625.62,551.6757142857143,556.2157142857143,46.91023159793066
2024-04-14,612.16,Sunday,4,1,551.49,540.85,598.48,541.9685714285714,550.9207142857143,36.40479521005135
2024-04-15,559.67,Monday,4,0,612.16,518.4300000000001,528.98,552.1557142857143,551.8978571428571,45.00184250196309
2024-04-16,526.8299999999999,Tuesday,4,0,559.67,497.34,506.54,558.0471428571428,554.09,42.47955026217032
2024-04-17,541.26,Wednesday,4,0,526.8299999999999,610.5799999999999,609.41,562.26,555.5392857142857,36.49654960860545
2024-04-18,576.37,Thursday,4,0,541.26,520.7,496.34,552.3571428571429,550.6714285714286,30.032483366230704
2024-04-19,568.99,Friday,4,0,576.37,554.39,559.9200000000001,560.3100000000001,556.3878571428571,27.51789538948671
2024-04-20,608.64,Saturday,4,1,568.99,551.49,619.44,562.3957142857142,557.0357142857143,27.54769189190804
2024-04-21,572.62,Sunday,4,1,608.64,612.16,540.85,570.5600000000001,556.2642857142857,31.90157362889907
2024-04-22,535.85,Monday,4,0,572.62,559.67,518.4300000000001,564.9114285714286,558.5335714285715,26.32046569279849
2024-04-23,621.22,Tuesday,4,0,535.85,526.8299999999999,497.34,561.5085714285714,559.7778571428572,28.555908570482938
2024-04-24,522.74,Wednesday,4,0,621.22,541.26,610.5799999999999,574.9928571428571,568.6264285714285,31.577178317200236
2024-04-25,582.9200000000001,Thursday,4,0,522.74,576.37,520.7,572.3471428571428,562.3521428571429,35.416959080026345
2024-04-26,619.04,Friday,4,0,582.9200000000001,568.99,554.39,573.2828571428571,566.7964285714286,35.62686005169312
2024-04-27,568.52,Saturday,4,1,619.04,608.64,551.49,580.4328571428571,571.4142857142857,39.43997325653583
2024-04-28,577.6,Sunday,4,1,568.52,572.62,612.16,574.7014285714286,572.6307142857142,37.52642909940208
2024-04-29,498.94,Monday,4,0,577.6,535.85,559.67,575.4128571428572,570.1621428571428,37.52759816201397
2024-04-30,539.86,Tuesday,4,0,498.94,621.22,526.8299999999999,570.14,565.8242857142857,45.71320159428858
2024-05-01,558.95,Wednesday,5,0,539.86,522.74,541.26,558.5171428571429,566.755,40.620719554716366
2024-05-02,522.27,Thursday,5,0,558.95,582.9200000000001,576.37,563.6899999999999,568.0185714285715,37.49029074307192
2024-05-03,576.72,Friday,5,0,522.27,619.04,568.99,555.0257142857143,564.1542857142857,39.271418723691205
2024-05-04,580.74,Saturday,5,1,576.72,568.52,608.64,548.98,564.7064285714285,29.917733314319076
2024-05-05,560.88,Sunday,5,1,580.74,577.6,572.62,550.7257142857143,562.7135714285714,31.559409509233234
2024-05-06,522.86,Monday,5,0,560.88,498.94,535.85,548.3371428571428,561.875,29.768337045865376
2024-05-07,489.81,Tuesday,5,0,522.86,539.86,621.22,551.7542857142857,560.9471428571429,23.95896621110384
2024-05-08,575.46,Wednesday,5,0,489.81,558.95,522.74,544.6042857142858,551.5607142857143,33.62031967781006
2024-05-09,590.28,Thursday,5,0,575.46,522.27,582.9200000000001,546.9628571428572,555.3264285714286,35.33008855271815
2024-05-10,506.43,Friday,5,0,590.28,576.72,619.04,556.6785714285714,555.8521428571428,36.731373705400266
2024-05-11,633.37,Saturday,5,1,506.43,580.74,568.52,546.6371428571429,547.8085714285714,39.817523242197076
