t_location_id,t_storage_unit_id,t_start_datetime,t_qty,t_pure_qty
location_demo,2,2023-06-15T17:00:00,210.56,210.56
location_demo,2,2023-06-16T07:00:00,156.06,156.06
location_demo,2,2023-06-16T12:00:00,190.72,190.72
location_demo,2,2023-06-16T17:00:00,215.44,215.44
location_demo,2,2023-06-17T07:00:00,179.27,179.27
location_demo,2,2023-06-17T12:00:00,226.92,226.92
location_demo,2,2023-06-17T17:00:00,224.93,224.93
location_demo,2,2023-06-18T07:00:00,145.67,145.67
location_demo,2,2023-06-18T12:00:00,194.0,194.0
location_demo,2,2023-06-18T17:00:00,187.39,187.39
location_demo,2,2023-06-19T07:00:00,94.86,94.86
location_demo,2,2023-06-19T12:00:00,137.78,137.78
location_demo,2,2023-06-19T17:00:00,160.26,160.26
location_demo,2,2023-06-20T07:00:00,104.58,104.58
location_demo,2,2023-06-20T12:00:00,156.46,156.46
location_demo,2,2023-06-20T17:00:00,187.93,187.93
location_demo,2,2023-06-21T07:00:00,132.32,132.32
location_demo,2,2023-06-21T12:00:00,170.87,170.87
location_demo,2,2023-06-21T17:00:00,177.97,177.97
location_demo,2,2023-06-22T07:00:00,135.66,135.66
location_demo,2,2023-06-22T12:00:00,209.66,209.66
location_demo,2,2023-06-22T17:00:00,207.0,207.0
location_demo,2,2023-06-23T07:00:00,112.47,112.47
location_demo,2,2023-06-23T12:00:00,167.15,167.15
location_demo,2,2023-06-23T17:00:00,222.49,222.49
location_demo,2,2023-06-24T07:00:00,159.22,159.22
location_demo,2,2023-06-24T12:00:00,194.56,194.56
location_demo,2,2023-06-24T17:00:00,237.87,237.87
location_demo,2,2023-06-25T07:00:00,134.78,134.78
location_demo,2,2023-06-25T12:00:00,177.15,177.15
location_demo,2,2023-06-25T17:00:00,237.26,237.26
location_demo,2,2023-06-26T07:00:00,104.17,104.17
location_demo,2,2023-06-26T12:00:00,147.7,147.7
location_demo,2,2023-06-26T17:00:00,175.85,175.85
location_demo,2,2023-06-27T07:00:00,118.66,118.66
location_demo,2,2023-06-27T12:00:00,161.48,161.48
location_demo,2,2023-06-27T17:00:00,193.61,193.61
location_demo,2,2023-06-28T07:00:00,144.98,144.98
location_demo,2,2023-06-28T12:00:00,172.43,172.43
location_demo,2,2023-06-28T17:00:00,219.92,219.92
location_demo,2,2023-06-29T07:00:00,140.88,140.88
location_demo,2,2023-06-29T12:00:00,166.37,166.37
location_demo,2,2023-06-29T17:00:00,215.77,215.77
location_demo,2,2023-06-30T07:00:00,122.14,122.14
location_demo,2,2023-06-30T12:00:00,170.58,170.58
location_demo,2,2023-06-30T17:00:00,234.62,234.62
location_demo,2,2023-07-01T07:00:00,147.89,147.89
location_demo,2,2023-07-01T12:00:00,169.92,169.92
location_demo,2,2023-07-01T17:00:00,213.86,213.86
location_demo,2,2023-07-02T07:00:00,142.46,142.46
location_demo,2,2023-07-02T12:00:00,194.49,194.49
location_demo,2,2023-07-02T17:00:00,194.62,194.62
location_demo,2,2023-07-03T07:00:00,137.92,137.92
location_demo,2,2023-07-03T12:00:00,195.81,195.81
location_demo,2,2023-07-03T17:00:00,191.97,191.97
location_demo,2,2023-07-04T07:00:00,116.1,116.1
location_demo,2,2023-07-04T12:00:00,186.11,186.11
location_demo,2,2023-07-04T17:00:00,191.78,191.78
location_demo,2,2023-07-05T07:00:00,108.48,108.48
location_demo,2,2023-07-05T12:00:00,176.9,176.9
location_demo,2,2023-07-05T17:00:00,189.06,189.06
location_demo,2,2023-07-06T07:00:00,133.94,133.94
location_demo,2,2023-07-06T12:00:00,179.07,179.07
location_demo,2,2023-07-06T17:00:00,243.89,243.89
location_demo,2,2023-07-07T07:00:00,152.11,152.11
location_demo,2,2023-07-07T12:00:00,210.62,210.62
location_demo,2,2023-07-07T17:00:00,235.37,235.37
location_demo,2,2023-07-08T07:00:00,147.64,147.64
location_demo,2,2023-07-08T12:00:00,178.85,178.85
location_demo,2,2023-07-08T17:00:00,217.0,217.0
location_demo,2,2023-07-09T07:00:00,110.45,110.45
location_demo,2,2023-07-09T12:00:00,161.12,161.12
location_demo,2,2023-07-09T17:00:00,182.98,182.98
location_demo,2,2023-07-10T07:00:00,106.05,106.05
location_demo,2,2023-07-10T12:00:00,163.06,163.06
location_demo,2,2023-07-10T17:00:00,199.41,199.41
location_demo,2,2023-07-11T07:00:00,109.47,109.47
location_demo,2,2023-07-11T12:00:00,168.76,168.76
location_demo,2,2023-07-11T17:00:00,190.54,190.54
location_demo,2,2023-07-12T07:00:00,132.95,132.95
location_demo,2,2023-07-12T12:00:00,139.85,139.85
location_demo,2,2023-07-12T17:00:00,203.66,203.66
location_demo,2,2023-07-13T07:00:00,144.84,144.84
location_demo,2,2023-07-13T12:00:00,163.65,163.65
location_demo,2,2023-07-13T17:00:00,185.67,185.67
location_demo,2,2023-07-14T07:00:00,150.27,150.27
location_demo,2,2023-07-14T12:00:00,200.66,200.66
location_demo,2,2023-07-14T17:00:00,215.7,215.7
location_demo,2,2023-07-15T07:00:00,132.17,132.17
location_demo,2,2023-07-15T12:00:00,221.58,221.58
location_demo,2,2023-07-15T17:00:00,244.59,244.59
location_demo,2,2023-07-16T07:00:00,112.82,112.82
location_demo,2,2023-07-16T12:00:00,173.34,173.34
location_demo,2,2023-07-16T17:00:00,219.94,219.94
location_demo,2,2023-07-17T07:00:00,97.64,97.64
location_demo,2,2023-07-17T12:00:00,141.12,141.12
location_demo,2,2023-07-17T17:00:00,176.58,176.58
location_demo,2,2023-07-18T07:00:00,125.29,125.29
location_demo,2,2023-07-18T12:00:00,170.05,170.05
location_demo,2,2023-07-18T17:00:00,195.02,195.02
location_demo,2,2023-07-19T07:00:00,118.27,118.27
location_demo,2,2023-07-19T12:00:00,185.96,185.96
location_demo,2,2023-07-19T17:00:00,182.29,182.29
location_demo,2,2023-07-20T07:00:00,118.02,118.02
location_demo,2,2023-07-20T12:00:00,179.26,179.26
location_demo,2,2023-07-20T17:00:00,208.23,208.23
location_demo,2,2023-07-21T07:00:00,123.54,123.54
location_demo,2,2023-07-21T12:00:00,207.83,207.83
location_demo,2,2023-07-21T17:00:00,241.89,241.89
location_demo,2,2023-07-22T07:00:00,141.97,141.97
location_demo,2,2023-07-22T12:00:00,173.78,173.78
location_demo,2,2023-07-22T17:00:00,211.68,211.68
location_demo,2,2023-07-23T07:00:00,121.39,121.39
location_demo,2,2023-07-23T12:00:00,176.94,176.94
location_demo,2,2023-07-23T17:00:00,206.91,206.91
location_demo,2,2023-07-24T07:00:00,116.96,116.96
location_demo,2,2023-07-24T12:00:00,177.59,177.59
location_demo,2,2023-07-24T17:00:00,175.0,175.0
location_demo,2,2023-07-25T07:00:00,135.0,135.0
location_demo,2,2023-07-25T12:00:00,155.68,155.68
location_demo,2,2023-07-25T17:00:00,193.04,193.04
location_demo,2,2023-07-26T07:00:00,130.6,130.6
location_demo,2,2023-07-26T12:00:00,145.23,145.23
location_demo,2,2023-07-26T17:00:00,183.75,183.75
location_demo,2,2023-07-27T07:00:00,132.53,132.53
location_demo,2,2023-07-27T12:00:00,156.9,156.9
location_demo,2,2023-07-27T17:00:00,174.68,174.68
location_demo,2,2023-07-28T07:00:00,107.95,107.95
location_demo,2,2023-07-28T12:00:00,157.4,157.4
location_demo,2,2023-07-28T17:00:00,185.5,185.5
location_demo,2,2023-07-29T07:00:00,170.6,170.6
location_demo,2,2023-07-29T12:00:00,192.68,192.68
location_demo,2,2023-07-29T17:00:00,244.1,244.1
location_demo,2,2023-07-30T07:00:00,140.09,140.09
location_demo,2,2023-07-30T12:00:00,200.15,200.15
location_demo,2,2023-07-30T17:00:00,236.78,236.78
location_demo,2,2023-07-31T07:00:00,103.47,103.47
location_demo,2,2023-07-31T12:00:00,172.37,172.37
location_demo,2,2023-07-31T17:00:00,195.01,195.01
location_demo,2,2023-08-01T07:00:00,108.74,108.74
location_demo,2,2023-08-01T12:00:00,165.67,165.67
location_demo,2,2023-08-01T17:00:00,161.59,161.59
location_demo,2,2023-08-02T07:00:00,126.89,126.89
location_demo,2,2023-08-02T12:00:00,203.62,203.62
location_demo,2,2023-08-02T17:00:00,192.32,192.32
location_demo,2,2023-08-03T07:00:00,109.09,109.09
location_demo,2,2023-08-03T12:00:00,198.71,198.71
location_demo,2,2023-08-03T17:00:00,197.37,197.37
location_demo,2,2023-08-04T07:00:00,134.01,134.01
location_demo,2,2023-08-04T12:00:00,185.87,185.87
location_demo,2,2023-08-04T17:00:00,174.06,174.06
location_demo,2,2023-08-05T07:00:00,164.37,164.37
location_demo,2,2023-08-05T12:00:00,177.36,177.36
location_demo,2,2023-08-05T17:00:00,213.02,213.02
location_demo,2,2023-08-06T07:00:00,137.26,137.26
location_demo,2,2023-08-06T12:00:00,174.75,174.75
location_demo,2,2023-08-06T17:00:00,216.74,216.74
location_demo,2,2023-08-07T07:00:00,97.59,97.59
location_demo,2,2023-08-07T12:00:00,124.4,124.4
location_demo,2,2023-08-07T17:00:00,174.6,174.6
location_demo,2,2023-08-08T07:00:00,127.24,127.24
location_demo,2,2023-08-08T12:00:00,158.06,158.06
location_demo,2,2023-08-08T17:00:00,178.28,178.28
location_demo,2,2023-08-09T07:00:00,125.36,125.36
location_demo,2,2023-08-09T12:00:00,166.24,166.24
location_demo,2,2023-08-09T17:00:00,204.69,204.69
location_demo,2,2023-08-10T07:00:00,147.38,147.38
location_demo,2,2023-08-10T12:00:00,158.39,158.39
location_demo,2,2023-08-10T17:00:00,210.47,210.47
location_demo,2,2023-08-11T07:00:00,126.87,126.87
location_demo,2,2023-08-11T12:00:00,155.82,155.82
location_demo,2,2023-08-11T17:00:00,203.27,203.27
location_demo,2,2023-08-12T07:00:00,139.82,139.82
location_demo,2,2023-08-12T12:00:00,204.56,204.56
location_demo,2,2023-08-12T17:00:00,207.17,207.17
location_demo,2,2023-08-13T07:00:00,154.9,154.9
location_demo,2,2023-08-13T12:00:00,155.97,155.97
location_demo,2,2023-08-13T17:00:00,199.2,199.2
location_demo,2,2023-08-14T07:00:00,126.81,126.81
location_demo,2,2023-08-14T12:00:00,137.08,137.08
location_demo,2,2023-08-14T17:00:00,166.11,166.11
location_demo,2,2023-08-15T07:00:00,116.16,116.16
location_demo,2,2023-08-15T12:00:00,149.77,149.77
location_demo,2,2023-08-15T17:00:00,164.53,164.53
location_demo,2,2023-08-16T07:00:00,117.93,117.93
location_demo,2,2023-08-16T12:00:00,141.56,141.56
location_demo,2,2023-08-16T17:00:00,186.46,186.46
location_demo,2,2023-08-17T07:00:00,121.27,121.27
location_demo,2,2023-08-17T12:00:00,171.66,171.66
location_demo,2,2023-08-17T17:00:00,196.76,196.76
location_demo,2,2023-08-18T07:00:00,132.53,132.53
location_demo,2,2023-08-18T12:00:00,153.33,153.33
location_demo,2,2023-08-18T17:00:00,208.82,208.82
location_demo,2,2023-08-19T07:00:00,117.67,117.67
location_demo,2,2023-08-19T12:00:00,214.71,214.71
location_demo,2,2023-08-19T17:00:00,243.48,243.48
location_demo,2,2023-08-20T07:00:00,114.85,114.85
location_demo,2,2023-08-20T12:00:00,174.41,174.41
location_demo,2,2023-08-20T17:00:00,214.36,214.36
location_demo,2,2023-08-21T07:00:00,120.34,120.34
location_demo,2,2023-08-21T12:00:00,140.13,140.13
location_demo,2,2023-08-21T17:00:00,163.21,163.21
location_demo,2,2023-08-22T07:00:00,126.22,126.22
location_demo,2,2023-08-22T12:00:00,175.18,175.18
location_demo,2,2023-08-22T17:00:00,168.52,168.52
location_demo,2,2023-08-23T07:00:00,114.51,114.51
location_demo,2,2023-08-23T12:00:00,153.26,153.26
location_demo,2,2023-08-23T17:00:00,156.02,156.02
location_demo,2,2023-08-24T07:00:00,127.78,127.78
location_demo,2,2023-08-24T12:00:00,172.24,172.24
location_demo,2,2023-08-24T17:00:00,181.92,181.92
location_demo,2,2023-08-25T07:00:00,124.93,124.93
location_demo,2,2023-08-25T12:00:00,185.36,185.36
location_demo,2,2023-08-25T17:00:00,181.79,181.79
location_demo,2,2023-08-26T07:00:00,164.89,164.89
location_demo,2,2023-08-26T12:00:00,201.16,201.16
location_demo,2,2023-08-26T17:00:00,224.99,224.99
location_demo,2,2023-08-27T07:00:00,130.13,130.13
location_demo,2,2023-08-27T12:00:00,171.51,171.51
location_demo,2,2023-08-27T17:00:00,227.76,227.76
location_demo,2,2023-08-28T07:00:00,116.49,116.49
location_demo,2,2023-08-28T12:00:00,178.69,178.69
location_demo,2,2023-08-28T17:00:00,184.64,184.64
location_demo,2,2023-08-29T07:00:00,129.53,129.53
location_demo,2,2023-08-29T12:00:00,173.98,173.98
location_demo,2,2023-08-29T17:00:00,212.08,212.08
location_demo,2,2023-08-30T07:00:00,125.43,125.43
location_demo,2,2023-08-30T12:00:00,177.43,177.43
location_demo,2,2023-08-30T17:00:00,166.44,166.44
location_demo,2,2023-08-31T07:00:00,108.08,108.08
location_demo,2,2023-08-31T12:00:00,145.87,145.87
location_demo,2,2023-08-31T17:00:00,183.08,183.08
location_demo,2,2023-09-01T07:00:00,128.37,128.37
location_demo,2,2023-09-01T12:00:00,181.45,181.45
location_demo,2,2023-09-01T17:00:00,219.32,219.32
location_demo,2,2023-09-02T07:00:00,144.02,144.02
location_demo,2,2023-09-02T12:00:00,190.93,190.93
location_demo,2,2023-09-02T17:00:00,197.62,197.62
location_demo,2,2023-09-03T07:00:00,156.65,156.65
location_demo,2,2023-09-03T12:00:00,166.83,166.83
location_demo,2,2023-09-03T17:00:00,220.06,220.06
location_demo,2,2023-09-04T07:00:00,122.21,122.21
location_demo,2,2023-09-04T12:00:00,131.6,131.6
location_demo,2,2023-09-04T17:00:00,169.57,169.57
location_demo,2,2023-09-05T07:00:00,142.91,142.91
location_demo,2,2023-09-05T12:00:00,170.36,170.36
location_demo,2,2023-09-05T17:00:00,176.19,176.19
location_demo,2,2023-09-06T07:00:00,112.09,112.09
location_demo,2,2023-09-06T12:00:00,138.89,138.89
location_demo,2,2023-09-06T17:00:00,189.11,189.11
location_demo,2,2023-09-07T07:00:00,107.08,107.08
location_demo,2,2023-09-07T12:00:00,155.13,155.13
location_demo,2,2023-09-07T17:00:00,196.95,196.95
location_demo,2,2023-09-08T07:00:00,142.88,142.88
location_demo,2,2023-09-08T12:00:00,167.17,167.17
location_demo,2,2023-09-08T17:00:00,186.17,186.17
location_demo,2,2023-09-09T07:00:00,157.57,157.57
location_demo,2,2023-09-09T12:00:00,191.77,191.77
location_demo,2,2023-09-09T17:00:00,225.71,225.71
location_demo,2,2023-09-10T07:00:00,129.86,129.86
location_demo,2,2023-09-10T12:00:00,170.04,170.04
location_demo,2,2023-09-10T17:00:00,189.87,189.87
location_demo,2,2023-09-11T07:00:00,117.34,117.34
location_demo,2,2023-09-11T12:00:00,154.97,154.97
location_demo,2,2023-09-11T17:00:00,177.77,177.77
location_demo,2,2023-09-12T07:00:00,111.66,111.66
location_demo,2,2023-09-12T12:00:00,164.39,164.39
location_demo,2,2023-09-12T17:00:00,160.65,160.65
location_demo,2,2023-09-13T07:00:00,119.4,119.4
location_demo,2,2023-09-13T12:00:00,160.67,160.67
location_demo,2,2023-09-13T17:00:00,172.03,172.03
location_demo,2,2023-09-14T07:00:00,122.57,122.57
location_demo,2,2023-09-14T12:00:00,146.93,146.93
location_demo,2,2023-09-14T17:00:00,183.15,183.15
location_demo,2,2023-09-15T07:00:00,111.43,111.43
location_demo,2,2023-09-15T12:00:00,152.41,152.41
location_demo,2,2023-09-15T17:00:00,188.24,188.24
location_demo,2,2023-09-16T07:00:00,149.01,149.01
location_demo,2,2023-09-16T12:00:00,172.91,172.91
location_demo,2,2023-09-16T17:00:00,239.41,239.41
location_demo,2,2023-09-17T07:00:00,139.09,139.09
location_demo,2,2023-09-17T12:00:00,187.27,187.27
location_demo,2,2023-09-17T17:00:00,201.51,201.51
location_demo,2,2023-09-18T07:00:00,99.55,99.55
location_demo,2,2023-09-18T12:00:00,129.27,129.27
location_demo,2,2023-09-18T17:00:00,147.59,147.59
location_demo,2,2023-09-19T07:00:00,113.54,113.54
location_demo,2,2023-09-19T12:00:00,139.27,139.27
location_demo,2,2023-09-19T17:00:00,196.28,196.28
location_demo,2,2023-09-20T07:00:00,102.19,102.19
location_demo,2,2023-09-20T12:00:00,137.28,137.28
location_demo,2,2023-09-20T17:00:00,151.65,151.65
location_demo,2,2023-09-21T07:00:00,124.0,124.0
location_demo,2,2023-09-21T12:00:00,190.96,190.96
location_demo,2,2023-09-21T17:00:00,187.98,187.98
location_demo,2,2023-09-22T07:00:00,119.12,119.12
location_demo,2,2023-09-22T12:00:00,190.87,190.87
location_demo,2,2023-09-22T17:00:00,232.54,232.54
location_demo,2,2023-09-23T07:00:00,136.71,136.71
location_demo,2,2023-09-23T12:00:00,173.45,173.45
location_demo,2,2023-09-23T17:00:00,186.83,186.83
location_demo,2,2023-09-24T07:00:00,123.26,123.26
location_demo,2,2023-09-24T12:00:00,197.14,197.14
location_demo,2,2023-09-24T17:00:00,209.99,209.99
location_demo,2,2023-09-25T07:00:00,105.93,105.93
location_demo,2,2023-09-25T12:00:00,129.5,129.5
location_demo,2,2023-09-25T17:00:00,182.21,182.21
location_demo,2,2023-09-26T07:00:00,123.16,123.16
location_demo,2,2023-09-26T12:00:00,153.77,153.77
location_demo,2,2023-09-26T17:00:00,169.74,169.74
location_demo,2,2023-09-27T07:00:00,119.75,119.75
location_demo,2,2023-09-27T12:00:00,140.94,140.94
location_demo,2,2023-09-27T17:00:00,161.53,161.53
location_demo,2,2023-09-28T07:00:00,107.78,107.78
location_demo,2,2023-09-28T12:00:00,141.67,141.67
location_demo,2,2023-09-28T17:00:00,182.43,182.43
location_demo,2,2023-09-29T07:00:00,125.82,125.82
location_demo,2,2023-09-29T12:00:00,204.15,204.15
location_demo,2,2023-09-29T17:00:00,199.3,199.3
location_demo,2,2023-09-30T07:00:00,111.5,111.5
location_demo,2,2023-09-30T12:00:00,174.59,174.59
location_demo,2,2023-09-30T17:00:00,221.6,221.6
location_demo,2,2023-10-01T07:00:00,136.17,136.17
location_demo,2,2023-10-01T12:00:00,150.58,150.58
location_demo,2,2023-10-01T17:00:00,180.02,180.02
location_demo,2,2023-10-02T07:00:00,123.29,123.29
location_demo,2,2023-10-02T12:00:00,146.09,146.09
location_demo,2,2023-10-02T17:00:00,172.83,172.83
location_demo,2,2023-10-03T07:00:00,101.82,101.82
location_demo,2,2023-10-03T12:00:00,157.46,157.46
location_demo,2,2023-10-03T17:00:00,173.98,173.98
location_demo,2,2023-10-04T07:00:00,115.07,115.07
location_demo,2,2023-10-04T12:00:00,129.2,129.2
location_demo,2,2023-10-04T17:00:00,174.32,174.32
location_demo,2,2023-10-05T07:00:00,111.79,111.79
location_demo,2,2023-10-05T12:00:00,143.69,143.69
location_demo,2,2023-10-05T17:00:00,177.03,177.03
location_demo,2,2023-10-06T07:00:00,112.15,112.15
location_demo,2,2023-10-06T12:00:00,160.26,160.26
location_demo,2,2023-10-06T17:00:00,183.17,183.17
location_demo,2,2023-10-07T07:00:00,130.66,130.66
location_demo,2,2023-10-07T12:00:00,178.45,178.45
location_demo,2,2023-10-07T17:00:00,204.44,204.44
location_demo,2,2023-10-08T07:00:00,129.29,129.29
location_demo,2,2023-10-08T12:00:00,194.07,194.07
location_demo,2,2023-10-08T17:00:00,226.8,226.8
location_demo,2,2023-10-09T07:00:00,98.75,98.75
location_demo,2,2023-10-09T12:00:00,158.05,158.05
location_demo,2,2023-10-09T17:00:00,188.43,188.43
location_demo,2,2023-10-10T07:00:00,103.7,103.7
location_demo,2,2023-10-10T12:00:00,159.24,159.24
location_demo,2,2023-10-10T17:00:00,177.23,177.23
location_demo,2,2023-10-11T07:00:00,128.28,128.28
location_demo,2,2023-10-11T12:00:00,176.46,176.46
location_demo,2,2023-10-11T17:00:00,180.82,180.82
location_demo,2,2023-10-12T07:00:00,140.27,140.27
location_demo,2,2023-10-12T12:00:00,195.9,195.9
location_demo,2,2023-10-12T17:00:00,225.61,225.61
location_demo,2,2023-10-13T07:00:00,105.64,105.64
location_demo,2,2023-10-13T12:00:00,190.02,190.02
location_demo,2,2023-10-13T17:00:00,218.41,218.41
location_demo,2,2023-10-14T07:00:00,148.8,148.8
location_demo,2,2023-10-14T12:00:00,183.49,183.49
location_demo,2,2023-10-14T17:00:00,202.28,202.28
location_demo,2,2023-10-15T07:00:00,154.9,154.9
location_demo,2,2023-10-15T12:00:00,195.38,195.38
location_demo,2,2023-10-15T17:00:00,232.16,232.16
location_demo,2,2023-10-16T07:00:00,136.39,136.39
location_demo,2,2023-10-16T12:00:00,134.83,134.83
location_demo,2,2023-10-16T17:00:00,181.3,181.3
location_demo,2,2023-10-17T07:00:00,121.73,121.73
location_demo,2,2023-10-17T12:00:00,166.27,166.27
location_demo,2,2023-10-17T17:00:00,201.46,201.46
location_demo,2,2023-10-18T07:00:00,121.58,121.58
location_demo,2,2023-10-18T12:00:00,169.96,169.96
location_demo,2,2023-10-18T17:00:00,199.05,199.05
location_demo,2,2023-10-19T07:00:00,130.31,130.31
location_demo,2,2023-10-19T12:00:00,150.54,150.54
location_demo,2,2023-10-19T17:00:00,176.39,176.39
location_demo,2,2023-10-20T07:00:00,125.4,125.4
location_demo,2,2023-10-20T12:00:00,161.87,161.87
location_demo,2,2023-10-20T17:00:00,207.09,207.09
location_demo,2,2023-10-21T07:00:00,162.31,162.31
location_demo,2,2023-10-21T12:00:00,177.8,177.8
location_demo,2,2023-10-21T17:00:00,239.03,239.03
location_demo,2,2023-10-22T07:00:00,136.54,136.54
location_demo,2,2023-10-22T12:00:00,169.79,169.79
location_demo,2,2023-10-22T17:00:00,207.92,207.92
location_demo,2,2023-10-23T07:00:00,145.41,145.41
location_demo,2,2023-10-23T12:00:00,150.97,150.97
location_demo,2,2023-10-23T17:00:00,179.44,179.44
location_demo,2,2023-10-24T07:00:00,131.96,131.96
location_demo,2,2023-10-24T12:00:00,185.66,185.66
location_demo,2,2023-10-24T17:00:00,252.63,252.63
location_demo,2,2023-10-25T07:00:00,118.61,118.61
location_demo,2,2023-10-25T12:00:00,150.79,150.79
location_demo,2,2023-10-25T17:00:00,223.06,223.06
location_demo,2,2023-10-26T07:00:00,102.72,102.72
location_demo,2,2023-10-26T12:00:00,153.29,153.29
location_demo,2,2023-10-26T17:00:00,205.88,205.88
location_demo,2,2023-10-27T07:00:00,124.95,124.95
location_demo,2,2023-10-27T12:00:00,180.29,180.29
location_demo,2,2023-10-27T17:00:00,204.19,204.19
location_demo,2,2023-10-28T07:00:00,105.17,105.17
location_demo,2,2023-10-28T12:00:00,171.35,171.35
location_demo,2,2023-10-28T17:00:00,201.36,201.36
location_demo,2,2023-10-29T07:00:00,144.9,144.9
location_demo,2,2023-10-29T12:00:00,181.31,181.31
location_demo,2,2023-10-29T17:00:00,212.94,212.94
location_demo,2,2023-10-30T07:00:00,109.73,109.73
location_demo,2,2023-10-30T12:00:00,145.05,145.05
location_demo,2,2023-10-30T17:00:00,169.13,169.13
location_demo,2,2023-10-31T07:00:00,112.91,112.91
location_demo,2,2023-10-31T12:00:00,172.11,172.11
location_demo,2,2023-10-31T17:00:00,168.21,168.21
location_demo,2,2023-11-01T07:00:00,105.69,105.69
location_demo,2,2023-11-01T12:00:00,164.04,164.04
location_demo,2,2023-11-01T17:00:00,171.9,171.9
location_demo,2,2023-11-02T07:00:00,129.15,129.15
location_demo,2,2023-11-02T12:00:00,162.95,162.95
location_demo,2,2023-11-02T17:00:00,172.6,172.6
location_demo,2,2023-11-03T07:00:00,146.87,146.87
location_demo,2,2023-11-03T12:00:00,166.3,166.3
location_demo,2,2023-11-03T17:00:00,190.31,190.31
location_demo,2,2023-11-04T07:00:00,151.94,151.94
location_demo,2,2023-11-04T12:00:00,161.95,161.95
location_demo,2,2023-11-04T17:00:00,213.43,213.43
location_demo,2,2023-11-05T07:00:00,123.19,123.19
location_demo,2,2023-11-05T12:00:00,172.29,172.29
location_demo,2,2023-11-05T17:00:00,207.03,207.03
location_demo,2,2023-11-06T07:00:00,107.34,107.34
location_demo,2,2023-11-06T12:00:00,126.25,126.25
location_demo,2,2023-11-06T17:00:00,171.96,171.96
location_demo,2,2023-11-07T07:00:00,141.54,141.54
location_demo,2,2023-11-07T12:00:00,174.37,174.37
location_demo,2,2023-11-07T17:00:00,206.64,206.64
location_demo,2,2023-11-08T07:00:00,134.8,134.8
location_demo,2,2023-11-08T12:00:00,164.51,164.51
location_demo,2,2023-11-08T17:00:00,174.0,174.0
location_demo,2,2023-11-09T07:00:00,114.12,114.12
location_demo,2,2023-11-09T12:00:00,180.22,180.22
location_demo,2,2023-11-09T17:00:00,198.94,198.94
location_demo,2,2023-11-10T07:00:00,128.1,128.1
location_demo,2,2023-11-10T12:00:00,141.35,141.35
location_demo,2,2023-11-10T17:00:00,176.24,176.24
location_demo,2,2023-11-11T07:00:00,115.17,115.17
location_demo,2,2023-11-11T12:00:00,185.36,185.36
location_demo,2,2023-11-11T17:00:00,206.48,206.48
location_demo,2,2023-11-12T07:00:00,156.97,156.97
location_demo,2,2023-11-12T12:00:00,209.92,209.92
location_demo,2,2023-11-12T17:00:00,239.52,239.52
location_demo,2,2023-11-13T07:00:00,128.04,128.04
location_demo,2,2023-11-13T12:00:00,155.39,155.39
location_demo,2,2023-11-13T17:00:00,190.88,190.88
location_demo,2,2023-11-14T07:00:00,143.35,143.35
location_demo,2,2023-11-14T12:00:00,222.94,222.94
location_demo,2,2023-11-14T17:00:00,230.57,230.57
location_demo,2,2023-11-15T07:00:00,122.5,122.5
location_demo,2,2023-11-15T12:00:00,162.28,162.28
location_demo,2,2023-11-15T17:00:00,181.14,181.14
location_demo,2,2023-11-16T07:00:00,95.82,95.82
location_demo,2,2023-11-16T12:00:00,168.5,168.5
location_demo,2,2023-11-16T17:00:00,189.5,189.5
location_demo,2,2023-11-17T07:00:00,116.03,116.03
location_demo,2,2023-11-17T12:00:00,176.78,176.78
location_demo,2,2023-11-17T17:00:00,193.87,193.87
location_demo,2,2023-11-18T07:00:00,155.63,155.63
location_demo,2,2023-11-18T12:00:00,186.5,186.5
location_demo,2,2023-11-18T17:00:00,240.38,240.38
location_demo,2,2023-11-19T07:00:00,138.12,138.12
location_demo,2,2023-11-19T12:00:00,189.52,189.52
location_demo,2,2023-11-19T17:00:00,207.67,207.67
location_demo,2,2023-11-20T07:00:00,114.62,114.62
location_demo,2,2023-11-20T12:00:00,147.55,147.55
location_demo,2,2023-11-20T17:00:00,200.94,200.94
location_demo,2,2023-11-21T07:00:00,138.56,138.56
location_demo,2,2023-11-21T12:00:00,197.53,197.53
location_demo,2,2023-11-21T17:00:00,228.65,228.65
location_demo,2,2023-11-22T07:00:00,135.36,135.36
location_demo,2,2023-11-22T12:00:00,169.46,169.46
location_demo,2,2023-11-22T17:00:00,211.25,211.25
location_demo,2,2023-11-23T07:00:00,126.18,126.18
location_demo,2,2023-11-23T12:00:00,202.38,202.38
location_demo,2,2023-11-23T17:00:00,250.0,250.0
location_demo,2,2023-11-24T07:00:00,133.56,133.56
location_demo,2,2023-11-24T12:00:00,172.74,172.74
location_demo,2,2023-11-24T17:00:00,174.6,174.6
location_demo,2,2023-11-25T07:00:00,148.62,148.62
location_demo,2,2023-11-25T12:00:00,198.67,198.67
location_demo,2,2023-11-25T17:00:00,206.28,206.28
location_demo,2,2023-11-26T07:00:00,140.21,140.21
location_demo,2,2023-11-26T12:00:00,174.95,174.95
location_demo,2,2023-11-26T17:00:00,214.63,214.63
location_demo,2,2023-11-27T07:00:00,121.69,121.69
location_demo,2,2023-11-27T12:00:00,153.39,153.39
location_demo,2,2023-11-27T17:00:00,184.18,184.18
location_demo,2,2023-11-28T07:00:00,121.61,121.61
location_demo,2,2023-11-28T12:00:00,153.49,153.49
